"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,195111822,0.388782521599598,1,16,2,2,1,1,1,0,1,0,1,1,4,4,4,2,0,4,2,0,2,2,2,5,5,1,1,2,2,2,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,,2,4,1,2,,2,2,,2,,1,,2,2,2,,,,5,1,5,2,,,,2,2,,4,2,2,,2,,1,2,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,1,2,1,2,2,2,1,2,2,5,1,1,2,1,,,,,,,,,,,,,,,,,1,,8,2,,1,1,1,1,2,2,2,2,2,,,,,,,,,,2,,2,2,2,2,2,2,2,2,2,1,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,195190952,0.68999199384415,1,28,2,4,1,1,0,0,0,0,1,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,1,2,1,1,,,,4,2,2,2,,,,1,2,,4,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,2,2,2,2,2,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,195575622,1.01198185927269,1,52,1,5,2,1,0,0,0,0,0,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,2,3,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,2,,2,2,1,1,1,2,,2,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,195614620,2.49804205265329,2,16,1,2,1,2,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,2,4,2,,,,,,,,,,,1,1,2,,3,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,2,2,2,,2,3,1,1,1,3,,2,2,2,2,2,8,2,2,,,,,,,,,,1,3,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,195712137,0.722461205298559,1,50,,2,1,2,1,0,1,0,1,1,1,4,4,4,0,1,1,1,2,2,1,2,1,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,,,,,2,2,,2,2,1,2,2,2,2,,,,2,2,3,1,1,2,2,1,2,,2,2,2,,1,1,1,1,1,1,2,1,,,1,1,1,2,,,2,1,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,2,1,3,1,4,,1,1,2,2,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,195803498,0.258779902211981,1,21,2,5,2,2,0,0,0,0,1,1,4,2,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,2,1,2,,,,,,,,,,,1,2,1,2,1,2,,,,,2,,,,,,,,,1,2,2,2,1,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,195900551,0.849973972413125,1,25,2,4,1,2,1,0,1,0,1,1,4,4,4,4,0,2,1,1,2,2,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,,2,2,,2,2,1,,1,2,2,,,,1,2,3,2,,,,2,2,,4,2,2,,1,1,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,1,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,195950573,1.89729812199561,1,27,1,5,2,1,0,0,0,0,0,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,2,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,4,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,2,,2,1,1,2,2,2,2,2,2,2,2,1,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,196108414,0.574705703633492,2,54,2,2,1,2,1,1,1,1,1,1,2,4,4,4,0,2,3,1,1,1,1,1,2,,1,1,1,1,,,,,,,,,,,1,1,1,1,2,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,1,,2,2,1,2,,,2,2,2,2,,,,2,2,,1,2,2,,2,,2,,1,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,2,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,196157302,1.41616818992372,2,31,1,1,1,2,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,2,1,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,196176125,0.553180491888828,1,45,1,3,2,2,1,0,1,1,0,1,4,4,4,4,0,2,3,0,2,1,2,5,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,2,2,2,2,,,2,2,2,4,2,,,,2,2,,3,2,2,,2,,2,,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,1,2,2,1,,1,1,3,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,196195033,2.00619197490062,2,50,1,4,2,2,1,0,1,1,0,1,4,4,3,4,0,4,3,1,1,1,1,3,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,1,1,2,,,,2,2,,4,1,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,1,2,2,2,2,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,2,2,,2,2,,2,1,,2,1,1,,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,196422803,1.91638874134125,1,25,1,4,2,1,0,0,0,0,0,0,4,4,4,4,0,4,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,3,,3,,2,,2,3,2,,,2,2,2,2,2,,,,,,,,,,,2,,3,,3,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,2,2,2,2,2,2,2,,2,,,,2,,,,,,,,,,,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,196526693,0.583469649479523,1,40,2,5,1,1,0,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,1,1,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,2,1,2,,,,3,2,1,2,,,,2,2,,1,1,2,,1,1,1,1,1,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,2,,2,1,,1,1,1,,2,1,2,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,196547901,0.372364094281288,1,28,2,4,1,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,2,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,2,2,2,2,1,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,196928218,0.459190917334113,2,40,2,5,1,2,1,0,1,0,1,1,4,4,4,4,1,2,1,1,1,2,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,2,3,3,2,1,2,2,1,,2,4,1,2,,2,2,,2,,1,,2,2,2,,,,1,3,3,2,,,,1,2,,4,2,1,3,1,1,2,,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,2,2,2,,2,1,,1,1,1,,1,2,1,2,2,1,2,2,,,,,,,,,,2,,2,3,1,2,3,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,196964260,0.550253502066984,1,25,2,5,1,2,0,0,0,0,1,1,2,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,2,2,2,,,,,,,,,,,1,2,2,,1,2,,,,,1,1,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,2,2,,,,,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197194729,1.52989163997495,1,29,1,1,2,2,1,0,1,0,1,0,4,4,4,4,0,4,3,0,1,2,2,4,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,1,1,2,,,,2,2,,2,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197259568,1.68465959949749,2,17,2,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,1,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197279483,0.25324331197111,2,37,2,5,1,1,1,1,1,1,1,1,1,4,4,4,0,2,3,1,2,1,1,2,2,,2,1,1,2,,,,,,,,,,,4,4,4,2,2,2,,,,,,,,,1,2,2,2,2,2,,2,2,,1,2,1,,1,2,1,,,,3,1,4,1,1,1,1,2,2,,1,2,2,,2,,2,,2,1,2,2,,1,1,1,1,2,,,2,1,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197431609,1.86348450420337,2,15,1,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,2,1,1,1,1,1,2,2,2,,,,,,,,,,2,,2,2,2,2,2,2,1,1,2,1,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197445968,2.49804205265329,1,29,1,3,2,2,1,1,1,1,1,1,4,4,4,2,0,2,3,1,2,1,1,1,1,,1,1,1,1,,,,,,,,,,,2,3,2,1,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,2,2,2,1,1,,2,1,2,2,,,,2,2,,3,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,2,1,2,2,2,,2,1,,1,1,2,,1,1,2,2,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197474042,0.798636216087159,2,18,2,1,1,1,0,0,0,0,1,1,4,4,4,2,0,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,3,1,4,2,,,,,,,,,,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,1,2,,,,,,,,,,2,,1,2,2,2,2,2,2,1,1,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197504253,0.25324331197111,2,40,2,5,1,2,1,1,1,1,1,1,4,4,4,4,0,1,1,1,2,2,2,3,3,1,1,2,2,2,,,,,,,,,,,2,3,3,2,2,2,,,,,,,,,1,2,2,3,2,2,,2,2,,2,2,2,,2,2,1,,,2,1,1,2,2,,,,2,2,,1,2,2,,1,1,1,1,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197512090,2.16146559092604,2,33,1,3,1,1,0,0,0,0,1,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,3,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197537060,0.439820832723794,1,32,2,5,1,1,1,1,1,1,1,1,4,4,4,4,0,2,1,1,2,2,2,2,2,,1,1,1,2,,,,,,,,,,,2,2,2,1,2,2,,,,,,,,,1,1,2,2,2,1,,2,2,,1,2,1,,2,2,2,,,,1,3,3,2,,,,2,2,,5,2,2,,1,1,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,3,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197539581,0.601732213505983,2,21,2,5,2,1,1,0,1,0,0,1,4,4,4,4,0,4,1,1,2,2,2,5,5,1,1,1,1,2,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,2,1,1,2,,,,2,2,,4,2,2,,1,1,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,2,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,197937438,2.49804205265329,2,56,1,2,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,3,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,1,4,2,,2,2,1,2,2,2,2,2,1,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,198039401,1.2703179460099,1,29,2,1,2,2,0,0,0,0,0,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,2,,2,2,2,,,2,1,2,2,2,,,,2,2,,1,2,2,,1,2,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,1,2,,2,2,,2,1,,1,1,1,,2,2,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,198167915,0.773076535471967,2,30,2,4,1,1,1,1,1,1,1,1,1,4,4,4,0,1,1,1,2,1,1,3,3,1,1,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,3,2,1,,2,2,,2,2,1,,2,2,1,,,,1,2,2,2,,,,2,2,,1,1,2,,1,1,1,1,1,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,198316043,0.83301379440643,1,24,1,3,2,1,0,0,0,0,1,1,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,1,1,2,,,,,,,,,,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,198531579,2.12425228488558,2,32,1,5,1,2,1,0,1,1,0,1,4,4,4,4,0,4,3,0,1,1,1,1,2,,1,1,1,1,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,,2,2,2,2,,2,2,,2,,2,,2,2,2,2,,2,1,3,3,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,2,1,1,2,2,,2,1,,1,1,1,,1,2,2,1,1,2,2,2,,,,,,,,,,2,,1,2,2,2,2,2,2,2,2,2,2,1,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,198536651,0.59983532552222,2,20,2,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,2,2,2,,,,2,2,,5,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,198640448,0.529776791444027,2,45,1,5,1,1,1,0,1,0,1,1,4,4,4,2,0,4,1,1,2,2,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,1,,2,2,2,2,,2,2,,2,,1,,2,2,2,,,,1,2,4,2,,,,2,2,,4,2,2,,1,1,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,198733137,1.00858155745453,1,15,1,5,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,1,2,1,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,2,2,2,2,2,1,2,2,5,1,1,2,2,,,,,,,,,,,,,,,,,2,1,4,2,,2,1,2,1,2,2,2,2,2,,,,,,,,,,2,,2,2,2,2,2,2,2,1,1,1,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,198904214,0.804422143381833,2,23,2,3,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,199200520,0.409233026031932,2,58,3,5,1,1,1,0,1,1,0,1,4,4,4,4,0,2,2,0,2,1,2,2,3,,1,1,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,1,2,1,2,,,,2,2,,4,2,2,,1,2,2,,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,2,,2,1,,1,1,1,,1,2,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,199289343,0.363207089623303,2,21,2,5,2,1,0,0,0,0,0,0,4,5,5,5,0,4,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,2,3,3,2,,2,,,,3,3,2,,2,,3,,2,3,3,,,2,2,2,2,2,,,,,,,,,,,2,,4,,3,2,,,,,2,,,,,,,,,3,3,,,,,,,,3,,,,,,4,0,2,2,2,2,2,2,2,2,,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,1,2,3,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,199321083,0.41399519630649,1,30,2,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,2,2,3,2,,2,,,,3,2,2,,2,,3,,2,2,2,,,2,1,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,1,,2,2,,1,,2,1,2,,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,8,,,,,,,,,,1,1,,,,,,,,,,,,,,
